715694,4,100071,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/29/2022,F,,,03/01/2022
715696,2,100125,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/29/2022,F,,,02/28/2022
715697,2,100168,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/29/2022,F,,,02/28/2022
715698,2,100253,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/29/2022,F,,,02/28/2022
715699,2,100302,,1,01/01/2021,09/30/2021,03/31/2022,N,N,O,09001,4,03/28/2022,F,,,02/28/2022
715700,2,100314,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/29/2022,F,,,02/28/2022
715701,9,101305,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/29/2022,F,,,02/28/2022
715702,11,101311,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/29/2022,F,,,03/01/2022
715703,2,101313,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/28/2022,F,,,03/01/2022
715707,1,180043,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/29/2022,F,,,02/28/2022
715709,2,181321,,1,11/01/2020,10/31/2021,03/31/2022,N,N,O,15101,4,03/30/2022,F,,,03/28/2022
715710,2,190128,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/29/2022,F,,,02/28/2022
715715,9,250050,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/29/2022,F,,,03/01/2022
715716,9,250060,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/29/2022,F,,,03/01/2022
715717,2,251308,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/29/2022,F,,,02/28/2022
715718,9,251309,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/29/2022,F,,,03/01/2022
715719,9,251334,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/29/2022,F,,,03/01/2022
715720,2,260094,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/29/2022,F,,,03/02/2022
715727,2,400016,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/28/2022,F,,,03/01/2022
715728,4,420043,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/29/2022,F,,,03/01/2022
715735,2,450137,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,04011,4,03/30/2022,F,,,02/28/2022
715737,11,450578,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,04011,4,03/30/2022,F,,,02/28/2022
715739,4,450702,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/29/2022,F,,,03/01/2022
715743,4,670132,,1,06/01/2021,09/30/2021,03/31/2022,N,N,O,04011,4,03/30/2022,F,,,03/01/2022
715744,4,030011,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,03001,4,03/30/2022,F,,,03/01/2022
715745,4,031313,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,03001,4,03/30/2022,F,,,03/01/2022
715746,2,040014,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715747,6,040019,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715748,10,040047,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715750,4,040153,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/30/2022,F,,,02/28/2022
715760,12,090008,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,12001,4,03/30/2022,F,,,02/28/2022
715761,11,100130,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/30/2022,F,,,03/02/2022
715762,2,100135,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/30/2022,F,,,03/01/2022
715764,4,104057,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,09001,4,03/30/2022,F,,,03/02/2022
715765,4,104078,,1,11/01/2020,10/31/2021,03/31/2022,N,N,O,12001,4,03/30/2022,F,,,03/07/2022
715766,2,110030,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715767,4,130018,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715768,1,140064,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,03/23/2022
715769,1,140161,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,03/23/2022
715770,1,140162,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,03/23/2022
715771,1,140233,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715776,1,170012,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05001,4,03/30/2022,F,,,02/28/2022
715777,1,170014,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05001,4,03/30/2022,F,,,02/28/2022
715778,2,170027,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05001,4,03/30/2022,F,,,02/28/2022
715779,2,171382,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05001,4,03/30/2022,F,,,02/28/2022
715780,4,180078,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,03/01/2022
715786,2,190118,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/30/2022,F,,,02/28/2022
715787,11,191302,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/30/2022,F,,,03/16/2022
715788,4,194107,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/31/2022,F,,,03/03/2022
715791,2,220019,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715792,2,220101,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/30/2022,F,,,02/28/2022
715796,2,250067,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/30/2022,F,,,02/28/2022
715797,9,250099,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/30/2022,F,,,02/28/2022
715798,9,251307,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/31/2022,F,,,03/04/2022
715799,9,251318,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,07001,4,03/30/2022,F,,,03/18/2022
715801,2,271329,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,03001,4,03/30/2022,F,,,03/01/2022
715803,2,281319,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05001,4,03/31/2022,F,,,03/02/2022
715807,2,340115,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,11501,4,03/31/2022,F,,,03/31/2022
715808,4,340129,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,05901,4,03/31/2022,F,,,03/01/2022
715809,4,340132,,1,11/01/2020,10/31/2021,03/31/2022,N,N,O,11501,4,03/31/2022,F,,,03/31/2022
715810,4,341326,,1,11/01/2020,10/31/2021,03/31/2022,N,N,O,11501,4,03/31/2022,F,,,03/31/2022
715811,4,341329,,1,11/01/2020,10/31/2021,03/31/2022,N,N,O,11501,4,03/31/2022,F,,,03/31/2022
715812,2,360147,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,15201,4,03/25/2022,F,,,02/28/2022
715822,11,450132,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,04011,4,03/31/2022,F,,,03/01/2022
715824,9,451394,,5,10/01/2020,09/30/2021,03/31/2022,N,N,O,04011,4,04/01/2022,F,,,03/03/2022
715825,4,453086,,1,01/01/2021,11/30/2021,03/31/2022,N,N,O,15101,4,03/31/2022,F,,,03/18/2022
715826,2,453313,,1,10/01/2020,09/30/2021,03/31/2022,N,N,O,04011,4,03/30/2022,F,,,03/02/2022
715827,4,490023,,1,11/01/2020,10/31/2021,03/31/2022,N,N,O,11301,4,03/31/2022,F,,,03/31/2022
